Geneid,IC1,IC2,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1,PD_121_R10_S05#,PD_121_R11_S05#,PD_121_R12_S05#,PD_121_R13_S05#,PD_121_R14_S05#,PD_121_R15_S05#,PD_121_R16_S05#,PD_121_R5_S05#2,PD_121_R6_S05#2,PD_121_R7_S05#2,PD_121_R8_S05#2,PD_121_R9_S05#2,PD_122_R10_S05#,PD_122_R11_S05#,PD_122_R12_S05#,PD_122_R13_S05#,PD_122_R14_S05#,PD_122_R15_S05#,PD_122_R16_S05#,PD_122_R5_S05#2,PD_122_R6_S05#2,PD_122_R7_S05#2,PD_122_R8_S05#1,PD_122_R9_S05#2,PD_123_R10_S05#,PD_123_R11_S05#,PD_123_R12_S05#,PD_123_R13_S05#,PD_123_R14_S05#,PD_123_R15_S05#,PD_123_R16_S05#,PD_123_R5_S05#1,PD_123_R6_S05#1,PD_123_R7_S05#1,PD_123_R8_S05#1,PD_123_R9_S05#1
b0021,1.196960582650424,1.3133742342682388,2.6665914579848544,2.1422542571675645,1.8884116961497872,1.0802226890455597,1.7066110505681524,1.687950844214926,1.2053920598483325,3.2592923906912667,3.3499281160610694,3.392065960551056,3.6799492578512476,3.7780122300924064,1.47974283586829,1.6993098221890264,1.6429725265387387,0.40851756251530313,1.1301934145373544,1.8872938955966363,1.7002932297098226,3.1306114528444957,2.726762026086347,1.486069242147116,1.3828522992682775,1.5307933827314288,0.619081326032233,1.3392683100410467,1.3639715678531052,1.3206811862383983,1.016708474982322,0.8820680990726051,1.4499736644430745,3.7220267420621296,3.418082537122606,1.3196755808676137,1.6885876001599,1.3418902618261555,0.9274177091589682,1.8587711170329495,1.6524384289896596,1.106364864840643,1.316078632462932,4.325244310947767,1.3749572197386155,3.277998025228236,3.118120689459799,1.4985532411119786,1.2623392045331958,1.448363448017858
b0022,3.9774689049999212,2.541412614356882,5.61251226684917,3.824074810115221,3.3946107639830854,3.43768844729975,3.7444206177118073,4.215886892064294,3.6920188394056144,5.566040146426793,5.5040032875795175,5.485994927693677,5.725548130258158,5.614625268969671,3.636216314399788,3.536317502320466,3.394531541169363,2.9212244183559464,3.3210827115976977,3.0154159378865253,3.3454258467656235,5.464166052322746,5.361600083529303,2.983201762708803,2.9728347044484758,3.3798834599490046,3.2938630977894903,3.5208931672353865,3.2114983250433395,3.649450495245574,3.083131820634899,3.43992679290881,3.2539384714370194,5.599599494448457,5.235476105369442,2.6924308646263837,2.8628998852309246,3.4952733847225153,3.983861650541708,3.150715237320888,3.4547204421783064,3.0908070753296406,3.097169746277654,4.777817928238359,3.5447581266289703,5.77851352894066,5.624165161994086,2.819924530518945,3.313309174574501,3.344273604294713
b0023,10.959597929350616,11.590462614303929,10.690723722535537,9.977978551402996,10.074770822234326,9.920844525270844,10.292361865780347,10.220372560646256,10.435054942266204,10.478593282795218,10.320600657153319,10.40703832305929,10.67050739824916,10.701301486574966,10.786031611002675,10.284316229742297,10.774456705903031,10.219586165203225,10.372344170385313,10.838245555810271,11.394217444457762,10.90512954921368,10.903050827692706,10.888028141861499,10.40805702273585,10.332483974012078,10.630013458786884,10.382581093671874,10.744811270972658,10.14922793664275,10.298547632798309,10.906678909424276,11.48174382970213,10.861534668646426,10.842053898731539,10.837935324335744,10.719510732749121,10.254897836196166,10.226364313954457,10.334239157444772,10.265999832545512,9.900420717724971,10.128576355710832,4.0873492313820545,11.267145073364684,10.338981115968418,10.568755424275524,10.05010775070116,10.130505307683428,10.144886760510065
b0024,5.107058203977468,4.971893256217258,5.041364094855654,5.829837308188582,5.652694346105941,5.5331655025182345,5.788485921157026,5.750624893143109,5.2774093017622565,5.166513570446742,5.0983135967566255,4.7590049259445255,5.075201054112891,5.02727164335342,4.612802436816272,4.6014005871149095,4.963677965940654,5.529734523925262,5.366640026391263,5.410916932224301,5.29397874323897,4.974219056331744,5.226795777085586,5.128943044888966,4.77149941740477,5.312503447583844,4.704707993855553,5.178564988799416,4.948744125864591,5.417785729843748,5.167209106072869,5.651863677671113,5.280489055816166,4.840700247998264,5.196823709747237,5.215380704172033,5.127531389440949,5.086076984882714,4.762971883709175,4.903656802009484,4.802659637384149,5.503093107288792,5.216944481603609,7.853395883464829,5.266399534515415,5.167541305961862,5.274940675777274,5.33414036352481,5.308560482247559,5.121916851098053
b0025,8.3396688085704,8.0703565149717,8.208425796348308,8.297900827989887,8.223207022385779,8.215395466169284,8.372322996625154,8.417840799636279,8.446992693250525,8.118246902071906,8.091899541376685,8.066669233900168,8.103590326387561,8.023533313532388,8.173070420665303,8.256083607882791,8.385174580041332,8.030194069555966,7.896400450522424,8.365630824350054,8.422929124112649,8.058302830821349,8.14183225925996,7.979221467940349,7.982739872072978,7.928485391116891,8.07856404152485,8.180970304661196,8.49205753957652,8.038733619537187,7.925857433789343,8.379619654866097,8.622766494497268,7.959764713198486,8.13990345160881,7.964301918360962,7.910140104353559,7.912699250640898,7.980104516850931,8.260688295834658,8.403485438095142,7.909576569777998,8.01338515506282,7.483729964436726,8.624356436046089,8.05556011330315,8.128606951878513,7.916159359330693,8.128676063243836,7.897062830965647
b0026,8.903732781974654,8.715737129463045,8.003346022920459,8.528410791539816,8.491632174894862,8.53581664126347,8.571612309240956,8.530168286403535,8.651636263608705,8.169704970752377,8.232917262217883,8.200278263159941,8.09174197308254,8.112934970202488,8.056096074012686,8.514273427217827,8.55438099476955,8.192117164037564,8.022796479834229,8.557554806636656,8.447999468578843,8.162029400036321,8.171790166489801,8.047400135230305,8.117053788964677,8.143057609588983,8.20752761386284,8.42803205418541,8.517028781977999,8.096706477165112,8.109583792562605,8.568244380232985,8.412336645140728,8.04508786871977,8.1576064155276,7.932991206106831,7.9800310863820005,8.17475875185113,8.139317591202392,8.460224871260003,8.676092781886174,8.094836688614702,8.111627065898915,7.996035604492764,8.480230948243937,8.131282059901611,8.28345637475659,8.11078449250501,8.26057340590431,8.187199416028578
b0027,7.614281465599377,8.26906019531659,6.916759898913456,7.499928466011678,7.509377241413214,7.495532288864216,7.393341993259894,7.427834882123773,7.449698629416303,7.244225881281526,7.293057839818775,7.3016772221174895,7.207691481264967,7.210475192371588,7.216503833059985,7.719474573231431,7.737652843515701,7.3820021185927285,7.035787472725662,7.828040095271038,7.799820358574813,7.575602159453226,7.498291327460232,7.630483237294087,7.2868594419153405,7.247271471961659,7.23541456576068,7.510315547365665,7.7678168551077045,7.1147369700059775,7.001263569592349,7.887967721487775,7.684712976448319,7.49884458469244,7.459968442041426,7.584841758492576,7.495538530084577,7.271422176472442,7.137095094394659,7.698495658615002,7.734117663455211,6.967023142783989,7.03105841429525,7.127726004079463,7.668612197425909,7.265367760831047,7.382248574430481,7.073215277680276,7.375370794558844,7.178179238405144
b0028,7.9875438465848205,7.500021269309441,7.5287845785966985,8.039872541710741,7.959774027192125,7.946408686977893,7.908044134803521,7.9457037847096545,7.957783823359723,7.323795372640195,7.431262996825173,7.3942149942489666,7.304599992477138,7.477347064116528,7.310056018635558,7.840599374049913,7.735126787177689,7.30792576282526,7.219089957190537,7.925143718671516,8.113723623828463,7.175588871239189,7.369885806991,7.2489049443013585,7.420155978941402,7.3655158747147045,7.154293444543732,7.651717787282792,7.80447558982294,7.210115459168219,7.252431932865463,7.78662546618888,8.153823637023955,7.267411639386421,7.334594557671727,7.275646494894682,7.219699366781687,7.307292875769328,7.1843130634806,7.6226245645503194,7.776512406832212,7.351786226210181,7.312587606613281,7.470380682166406,8.036598974234153,7.443781262482489,7.465340867620461,7.446459846734591,7.3518209526808755,7.354581993189083
b0029,7.187801950561883,7.194189019337466,6.527474286177428,6.979143936861584,7.105019750223956,7.098343258987711,7.075522892608107,7.108442712846217,7.095481490281136,6.555752815588849,6.548405433792951,6.561220764631759,6.504015528943048,6.502867078723603,6.5892374826729485,6.989321032930216,7.018794422918794,6.580666785456352,6.581659014102144,7.078084447988003,7.339443044775931,6.675246326156599,6.691305977911226,6.441522852627373,6.434531301684522,6.514033073906318,6.47488931904641,6.854902521414951,7.098745812114469,6.516997200258462,6.542159259759736,7.028610584510185,7.406961688392997,6.543724293914156,6.656761727941666,6.693214731541389,6.534435895470674,6.489329998714902,6.326359373013998,6.898917776311129,6.9016369458403695,6.410499191381345,6.5204699532842785,6.8112255102272306,7.363317808570405,6.497012288927229,6.6225703190460745,6.457785554435235,6.671227206607554,6.556072824615411
b0030,3.1133105426841516,3.0950127499326188,5.808962549414087,6.559302575248496,6.767042480042813,6.895504407359372,6.636834110317964,6.437527469423237,6.333505061818534,5.3240358883356755,5.378964212782413,5.135216399547154,5.595571158475696,5.695227880630202,6.470887829871389,5.750040786682223,5.231567179711966,6.859452032514968,7.048170731581964,2.4490750316450134,2.454188804958501,5.22199250558659,5.828112898427129,6.73560437916185,7.338860071387985,6.115005928398128,6.5782866725993365,5.575146255185762,5.191600765009263,6.71991414259703,7.081415237565102,2.6750150218512,2.749366776647133,5.07043323269944,5.679898811134006,6.524517720664125,7.161648748386072,6.17398279965468,6.575701731726291,5.646580012166121,5.285367718493286,6.8875785965530065,7.129858500062203,2.41582603881922,2.6020911886363223,5.179376488566475,5.941725505591627,6.864797426612581,7.3715618393269695,6.187906690045663
b0031,6.854459665745739,7.110656385303065,6.454684856470174,6.551745699437557,6.310089649607868,6.257389493493873,5.950590682376712,6.235795829627844,6.016084243158807,6.531459271556318,6.567412189691095,6.496600783338887,6.841960737223875,6.756119262376968,7.581436876751254,6.4084280604104675,6.33559680390757,6.292179335823274,6.831407751333204,6.792568675163235,6.649902882696751,6.414888297819934,6.622376761116408,6.235096708309759,6.689260647142175,6.623945360577099,7.32911429685725,6.475089401295891,6.4980347638151885,6.475097162252072,7.019327690315979,6.5100884794177025,6.479782233214488,6.462783146556218,6.781191189980053,6.599529838468942,6.675998375124437,6.493254843055978,7.182044114259767,6.341187539955935,6.364052820100822,6.515564197864963,6.5758505378567556,4.142446641245096,6.540158331656767,6.435611452873178,6.438470095484,6.487570398678221,6.518853187304167,6.4943347885333065
b0032,9.048263806002447,8.271489417433937,8.637365662967975,8.211755689840373,8.00912494820553,8.026352927019218,7.530452692635364,9.374886561423018,9.548033531923926,8.360209901310952,8.416617450876936,8.28848966032239,8.644264903572953,8.580192980002508,8.481171433531799,7.876333427723383,8.162708257799888,8.494783644365926,8.26369236919873,8.542827682892302,8.75819277214515,8.183103659777691,8.361936958114464,8.278739445554328,8.480736841749488,8.081935797708603,8.594361631715893,7.8368623684208725,8.436162855913366,8.459101985633996,8.414630579213263,8.466073617770894,9.355319880250518,8.073754504647509,8.354942582588295,8.12499536035828,8.353973179296926,8.081591932056885,7.748847118537132,7.782574172517565,8.079603739981488,8.594735112059755,8.547804862092233,3.372523044083276,9.234743248177333,8.311394239916472,8.333772037045431,8.449690681771084,8.786212084930096,8.104145023594448
b0033,8.226440804122571,7.726005990438114,7.386792965387025,7.567729417926847,7.421809968109283,7.436235631817285,6.992179483354389,7.495102124566308,7.807902947579758,7.527745653448897,7.500375654327566,7.518913220720374,7.346512858779501,7.379555639286706,7.006522256440927,7.342574403088053,7.523710120247821,7.7497041591037155,7.473501293964376,7.919185112997374,7.69724836559197,7.474944571841775,7.471273726687331,7.644919696586402,7.799962866709163,7.3689624481515725,7.864571817684958,7.132789205894827,7.435928930415152,7.644029349253529,7.532414947457932,7.853918264339064,7.622590785276645,7.421518983333549,7.459319624267049,7.576548395092544,7.572100256944173,7.337389053967458,7.349065408110193,7.240248932578396,7.576075618636517,7.6997480061764545,7.453033461914992,3.3358110552733464,7.641309836766879,7.5202267607522195,7.518831293944448,7.662751014147747,7.927292418660146,7.309689922835947
b0034,4.549311564073999,5.206148841441689,5.002804077835404,5.978368692497972,5.8393658850071315,5.695483884818303,6.102493349138073,5.823163847228616,5.708467396666534,5.076448506056906,4.868633896280996,5.007904634148393,4.916808158349571,4.882086288878462,5.4379692657952585,4.82843602233697,4.756944033650913,5.202683988086244,5.062813474876503,4.448132916611032,4.39523522053829,5.115241675844593,5.250280921972717,5.598563907252909,5.142942310886074,5.318795419428055,5.480628144814925,4.731280471236091,4.932954863323908,4.917936684506234,5.193706697066846,4.729862799760444,4.767251769845016,4.928201975962493,4.945810285250149,5.390211239515588,4.994148967577087,5.105394603226194,5.530589549176772,4.855071618627747,4.647224234695009,4.732062065411244,5.202316531493555,5.89482153546479,4.6242517157521625,4.64959893620047,4.9736038664223345,5.262542914341643,4.8264381167392605,5.204318374739942
b0035,1.4808932508766568,1.8209627826918353,1.4386554918042993,1.843311721049874,2.10168723060028,1.8213773944722509,1.9011491094735398,1.2757041387432966,2.1181060942351926,1.3487644624946251,1.5658718563961913,0.9961950758585304,1.6738668597234927,1.9606026898236792,1.8454224659592495,2.2729858133355405,1.7243610645025929,1.4194425147668186,1.6656538670204124,1.5212523262396265,0.6693060140941862,1.8303308390385693,1.2060327180933432,2.025800542717429,1.2455858228903518,2.2209665969051082,2.0167541677166465,1.7153192168862024,2.122865521373477,1.9929402068589264,1.8551842037479072,1.3682747849405617,1.1254192276568507,1.8480604103942235,1.7671231012238184,2.4918527569970856,2.1529832779956295,1.5313801812299543,2.407895371124648,1.956186774599765,1.1132508981432958,1.6355455499084424,1.4297934945675734,4.107879973218055,1.8347196295824535,1.8554314730716848,1.6707838278574907,1.3543676163796388,1.7595160231752773,2.228405232028635
b0036,1.1655758223280392,1.6398552598583684,1.1237231242924506,1.2984466461941966,1.5754539036004496,1.856000727507396,1.1438731813691132,1.4755945380017454,1.3534564187800828,1.3105617414344282,0.610215522134935,1.1904225153930081,0.909584420373299,0.7245726488394848,2.0745014667583637,1.5467037575806986,1.3834361025614776,1.0352204876936837,0.9039953134265886,1.1309345618520097,0.9990468684610054,1.0125964515706807,1.208110981176929,1.322792050635246,1.1763764022046805,1.4658491359601595,1.1012657380176545,1.7356901957657156,0.9130955258214396,0.8048915441785387,1.0659861024788602,0.8129362119950475,0.7367079410315542,0.8520254899597197,1.6008981033693304,1.286287801921863,1.42487677140716,1.339665782097069,1.7777246482724698,1.66255158049007,1.5232547904485267,1.1810688222396164,0.9674236048571501,4.012905712630082,0.7495209911729794,0.7279776564449059,1.3406206919717647,1.1180996773144438,1.3615970908141712,1.3516991425422882
b0037,2.6892364723662863,2.817199092962745,2.1247806015721835,3.098840414082444,3.0132669020720244,3.171745218369923,3.398518285277081,3.252116971711619,3.2709587730667655,1.7455637918026843,1.9936667616957977,1.9092837603993453,1.9795690486815272,1.9689601861310662,1.8753789970735761,2.196538000689022,2.376848432076009,1.7830959578319692,2.16035447128185,2.539818344321905,2.7004913715134293,2.051427703824686,2.2157405487394435,2.244523222466759,2.2172985986027305,1.9623056225340365,2.025221648045832,2.4506480787027494,2.3092020120038117,1.8658534890136498,1.6837122461260043,2.4261483202298897,2.4430080669581344,2.4385060143297377,2.1466947645667016,2.1948778044434016,2.321599074634192,1.7797252807944584,2.096254227955829,2.140118216034349,2.642903444778023,1.5209349999702417,2.113950558977065,6.416505719740687,2.638274682033895,1.8481350172156694,2.0358735170341666,2.0243449764198864,2.0423093799017633,2.010084044190822
b0038,3.0625069579513817,2.4065420763572614,2.5292819661057155,3.5453826131114217,3.5487575207618822,3.5651357671427126,3.694233181042194,3.703696526290794,3.9482981176043848,2.309686477237931,2.5754071008966806,2.301668775829759,2.540719388956255,2.710029818595071,2.645224292256528,2.0626181731022646,2.409452696700124,2.260751780027467,2.4024490187897993,2.6406019748659926,3.2726968243695285,2.346460502346131,2.4246283565866067,2.072098105238493,2.382289630965863,2.4347577028758494,2.4225267809500166,2.26279115688485,2.1169676398321773,2.3202653104198756,2.653729183727706,2.91801943690589,3.0673003810757318,2.1175854592496575,2.464564684058042,2.1391147177465966,1.9425085473944743,2.3683361555633287,2.4339228997767086,2.5395270820226497,2.398856741352587,2.545794382825627,2.755749748665558,7.645547196920636,3.3341912875611714,2.328713180658378,2.288486522441432,2.431664682980524,2.336804191334603,2.442475361423133
b0039,2.6813391906372153,3.314741335752671,3.669022541233135,4.5076505965363545,4.080295742659772,4.298082840623969,4.384201561791984,4.730953504982656,4.541919863261197,3.0225513048058765,3.16430671005647,3.3167470526635183,3.523124359926113,3.51013721857198,3.3094614871264665,2.973509297758453,3.0711117252524947,3.5637434512734365,3.7313984929234345,3.139350819169379,3.910765190049708,3.463281082098753,3.334266618395077,3.531510480952577,3.569347427906431,3.2681918786492177,3.5882503434132387,3.1853849805084757,3.362112978046435,3.387729869182827,3.591540134430038,3.4446458751557962,4.166298242938316,3.0626176543648937,3.5412883809944042,3.767306803902752,3.6741005998825957,3.038953818939876,3.1102544692882046,3.394386118262534,2.8962226193024647,3.333271237777705,3.400861847304392,7.163119286306609,3.9991644066101393,3.2817888309074266,3.237460522674376,3.257330310107119,3.492432131984557,3.069555503593588
b0040,0.8094155030980309,1.2126205855873453,1.1162558706451642,1.6533449977339405,1.450874049181117,1.5127795505787276,1.8116761072684289,1.4783971257071304,1.1238506125369463,0.729721865840356,0.9061771965673685,0.7357113774367166,1.2432641249265237,1.1641994886876113,0.9651294722564537,1.126846232703942,0.9251789684670265,0.8174080904051757,0.9290488437106662,0.9665387819425733,0.4885019991997436,0.954947340982013,1.4021272338441206,1.1364890218098402,1.1686815738633523,1.020460683362614,0.6180841946415258,1.1434149047587465,1.1230756958891932,1.411952959383562,1.1319075174088116,1.1229274054284482,1.066799118646842,0.9669128149716475,0.7683105413870924,1.0409897687357546,1.1875207822908067,1.0152087320689367,1.056652525977915,1.1689426873609707,0.7766375588050728,1.0293801206483286,1.5222743941689105,1.3338043027413005,1.235619751612049,0.8435901163931135,0.9326075688110578,1.0349320445134116,1.1888656927496972,0.9839089186724724
b0041,0.7985276919615443,1.264469053375694,1.1388311100447046,1.8496247540553612,1.2557656390562553,1.0653532495464688,0.6929941709255556,1.221235693037933,1.3704395573908037,1.5021158698352246,0.8085269393539676,1.1363310035584897,1.2959247040347843,1.076221484965134,1.265045509150869,1.565047213518851,1.5323311568674856,1.495047488888101,1.7361726360796172,0.9946400953279133,1.3048622763800912,0.8534498829080831,1.0013568290697605,1.9358087385510514,1.1919411291866255,1.0075950219845846,1.3322936763112776,1.0876963377266708,1.1093471547498328,1.76274679161547,1.6914239874429655,1.2826165947415515,0.8420179125056682,1.1951361026751874,1.1054097498424316,1.8348071862376552,1.3704799375951076,1.533637857301818,1.1237303675708021,0.6900183958121906,1.1851707713829647,1.797650331447543,1.7103967889053686,3.1912798214416376,1.10934731742139,0.8323622732857866,0.7395098113332734,1.3936033063665194,1.2458782912305184,1.601418089101141
b0042,1.0266885603412286,0.8436949647241215,1.1712957388639758,1.3347938060567075,1.5154546901021781,1.3729066209480574,1.6414223843026983,1.3702267966238164,1.3203830130200978,1.1604183580257867,1.0990766689677518,0.8499137558701997,1.005688735888146,1.1828150443256744,1.494987317429638,0.5859481444692226,1.3499202258528966,1.26364636855141,1.295087019220147,0.7841976247839343,0.7996714628210335,1.026943358691617,1.2973665603206577,0.5674113713890483,1.719831967125415,1.193215490585153,1.3386716329139339,1.0167829532277153,0.8813525413744382,1.2238263778240852,1.5441087901776291,0.9275780295952092,1.0786302345126935,1.2286225903565922,0.7309972361548656,0.7658770315726728,0.8131265269932537,1.498176101510595,1.6868954339574689,1.140603535649454,1.1706838524017738,1.679528244279458,1.0446370381411825,2.884769346092175,0.8138460212459084,1.2443184692066505,1.3520937539923439,1.5183862961851182,1.6561415036009186,1.0772930554927693
b0043,0.9627961126335569,1.1969218229581267,1.1659437916539777,1.7558100781943828,1.3714751142946198,1.2955147352339194,1.3925301882182566,1.5645415928842779,1.1170342731249017,1.3134262036439932,1.271883207500672,0.9362718765503242,0.9044640335235795,1.337632197084985,1.0846995125936816,1.3449502462703786,1.2390943046062555,1.4491405790123573,1.614396677497334,1.214987597261596,1.0118723848167952,1.3718984128406126,1.1377591912391718,0.9909816184618057,1.2198612231854264,1.053981589614939,1.344252336268799,1.034700868780618,1.3884395934031624,1.3947074056053783,1.3426337756622053,0.8940167450105776,1.2776177746659094,1.1790320931765603,1.409106678236586,1.3014196804766072,1.229979414035922,0.9016395865117965,1.0909712941318193,1.2607244330233627,1.292777466245973,1.274474769298268,1.3538143007745256,3.178757664962644,1.2964037534718957,0.9018482190678584,1.3435250121655158,1.356042006157229,1.6740971488333818,0.9619329425993857
b0044,1.0915248497653536,1.1078030136040122,1.1177971008199952,1.581013343954197,1.2333586266551366,1.3923789017389105,1.7273094346811797,1.199222738863204,1.2053920598483325,1.2886130459604908,0.655121493101376,1.459254757432564,0.925311504514772,1.4753643665633902,1.3591648806742693,0.9878751661657619,1.4269725371428512,1.7186349999201236,1.6231839527968783,0.6694760226965275,0.3816601350292632,0.3879792310319536,1.3161847546143104,1.1768799277571447,0.9544966883999079,1.6342014486984617,0.9544341828393006,1.2258615812866986,0.7558219790659398,0.9059208709192343,1.4806635656059783,1.8700681209780838,0.6836611775671122,0.9572471307673464,0.3876855217780311,0.726433339754677,0.436933929458617,1.3174186903194087,1.1779919429649566,1.4015573778856742,1.016570072020245,1.957008862171113,0.3670351814279882,2.5578952411080436,1.798646452108688,1.1336489410699446,0.9231863207446516,1.9650828124094357,0.6888465093664966,1.3293304062868638
b0045,0.7419902029087229,1.0867505760894556,0.8147706524572079,1.3261389379758675,1.3822564076321324,1.6361040447344835,1.1463614372324282,1.2637875989994378,1.3522388690491831,1.043168927083738,0.5821511599350264,0.760059156932386,1.115294674011904,1.1076503511424969,1.0587073753670433,1.1405936234409628,0.9630227712334547,1.037547983899001,1.0652173437514754,0.9690563743024138,0.8365281277015367,1.0478511542210829,1.0221657374483777,1.2817048942203386,1.057655656349766,0.8318116979273502,0.8568559469598713,1.1572942648815439,0.9209109195726233,1.3284540656846573,1.023267000321648,1.2263302814372996,1.0346247351138336,1.1067998292763566,1.4505413097552238,1.139433514431085,1.0501415172695392,0.7183285767866701,1.0170260457981717,1.0949075142703852,1.023127983867054,1.4892573025636289,0.9083739419764212,2.093220049903139,0.8511829348842793,0.9768866748326854,0.9774423712553242,1.2894366972826345,1.216132359050015,1.2472230675061526
b0046,5.234646658579409,4.8598401281868355,5.046591742366056,4.391321654239783,4.794308407019252,4.611507730622116,4.502536658641436,4.345718943253795,4.464215593466935,5.1723584892130905,5.095883734437824,5.230177403510037,5.073484819498678,5.031557106042851,5.041017824453031,4.297580995658409,4.066491862186581,4.630338473932801,4.778076376455345,5.611176913304966,5.405705897465976,4.880205883112407,5.016009425863234,4.640112765961151,4.369430037036554,5.098407953749845,4.618670378107529,4.365110742118971,4.525754988363405,4.706880058842511,4.574388429266329,5.547468034063689,5.434621725327047,4.999206899969531,4.989437975715566,4.158887875466745,4.144942865721368,4.966654578757709,4.8361036730615545,4.413017475402949,4.243507732483031,4.692562814712702,4.6641651122344525,1.4261257766764739,5.32159385782249,5.328536792743977,4.810501453479277,4.694256890557822,4.517736529633895,4.963273601620331
b0047,4.281367601466003,4.749196914712613,4.195389585080547,3.8003575412425654,3.9845776114802076,3.9884594115280287,3.5253144303268225,3.6289061626053383,3.712993701439502,4.457318964666884,4.439759718845972,4.430046091429835,4.2911898933388,4.2980192264622605,4.248229837808646,4.0926748540968445,3.7582525388781343,4.198174413373695,3.9170264086785465,4.868234540099179,4.485095427238598,4.486539988726845,4.3855771447964145,4.162620790875564,3.9176561773012875,4.345605194758926,4.115538269729549,4.019131405747523,3.643454010829381,4.10127092577041,4.064659158611725,4.800419456357254,4.513193857095556,4.500811971477505,4.43855361587334,4.060371768316713,3.9634831764970797,4.449778375986861,3.944394237452188,3.960602925554133,3.673175126094544,3.862614803193468,3.9551431816469087,1.3284999072931603,4.442388536960699,4.530184698243335,4.290336543798829,4.074596052548112,4.037476232530802,4.344674850136205
b0048,6.780237687394293,6.942352203202717,7.529607097888973,6.767595426572772,6.792431651082533,6.755720412775557,6.675619276902955,6.913735501074844,6.912876570136981,7.3089583214762035,7.1865026658719655,7.259467142980484,7.378800666335515,7.344250196235496,7.246395773007934,6.9576945044743335,7.198827528790603,7.208734920419131,7.180827716153086,6.510465398712254,7.131191814949598,7.381078344293869,7.470087514076657,7.509279726378384,7.2779041119251735,7.120527431264562,7.027011232649546,7.021712596572736,7.131688098079495,7.591509857376927,7.177906663964156,6.6509465134294095,7.405883494047849,7.485032322232869,7.083876268917045,7.702930539845315,7.6165915062768255,7.070416173472716,6.983759653322273,6.897414255776997,6.417993276921403,7.173713313281646,6.918096093312868,4.0873492313820545,7.228069502530118,7.2393801728514715,7.242211308630484,7.168863394856688,7.041351972194019,7.02322464801225
b0049,6.544529682041044,6.168687145588254,6.372472393838786,7.0978325358720165,7.01742265650409,7.085362633580401,7.003873921129062,7.091604523964924,7.140572073352727,6.52973543109279,6.555700377280704,6.669883292478684,6.451504957111277,6.392878271293452,6.2104651663207715,6.4372818893723585,6.36170505582301,6.250704509059584,6.239004716812486,7.4369755273971725,7.276627424062341,6.415018393852889,6.475181201833866,6.125445475609213,6.019499340096306,6.276254968351442,6.126904249452169,6.378927285074634,6.3163410439403425,6.160798476618498,6.146623213757654,7.469247914806153,7.118227615027268,6.435769514812677,6.2988286924439,5.983612673801962,5.920691938527867,6.358547824560975,6.125183128058577,6.426865402003026,6.208190626459819,6.046460587611818,6.12690285999465,6.459370620959007,7.211928547231171,6.476011369094923,6.557495248257949,6.138658225076577,6.146343033952824,6.334463176287568
